target_id	length	eff_length	est_counts	tpm
KH.C2.797.v1.A.nonSL2-1	1188	977.867	9.0139	0.692192
KH.C2.797.v1.A.nonSL3-1	1187	976.867	39.2545	3.01751
KH.C2.797.v1.A.nonSL4-1	1186	975.867	171.207	13.1742
KH.C2.797.v1.A.nonSL5-1	1193	982.867	0.00588568	0.000449672
KH.C2.797.v1.A.nonSL6-1	1195	984.867	0.000316435	2.41269e-05
KH.C2.797.v1.A.nonSL9-1	1212	1001.87	0	0
KH.C2.797.v2.A.SL8-1	672	462.871	0	0
KH.C2.798.v1.A.ND1-1	1292	1081.87	334.595	23.2241
KH.C2.799.v1.A.ND1-1	629	420.38	20.6385	3.68663
KH.C2.799.v1.A.nonSL3-1	583	375.215	0	0
KH.C2.799.v1.A.nonSL4-1	624	415.484	0	0
KH.C2.799.v2.A.ND2-2	1627	1416.87	211.788	11.2245
KH.C2.799.v2.A.nonSL3-2	1587	1376.87	0	0
KH.C2.799.v2.A.nonSL4-2	1628	1417.87	76.7863	4.0667
KH.C2.799.v2.R.ND2-2	1627	1416.87	211.788	11.2245
KH.C2.8.v1.A.ND1-1	1405	1194.87	0	0
KH.C2.8.v1.A.SL2-1	1380	1169.87	13	0.834451
KH.C2.80.v1.A.SL4-1	2293	2082.87	2353.19	84.838
KH.C2.80.v2.A.ND1-1	2309	2098.87	19.0163	0.680355
KH.C2.80.v2.A.SL2-1	2305	2094.87	295.432	10.59
KH.C2.80.v2.A.SL6-1	2310	2099.87	9.58625	0.342808
KH.C2.80.v2.A.SL8-1	2325	2114.87	40.8543	1.4506
KH.C2.80.v2.A.nonSL7-1	2327	2116.87	466.426	16.5456
KH.C2.80.v2.R.ND1-1	2309	2098.87	19.0163	0.680355
KH.C2.80.v3.A.SL5-1	1686	1475.87	560.928	28.54
KH.C2.80.v4.A.SL3-1	1674	1463.87	248.546	12.7497
KH.C2.800.v1.A.ND1-1	1801	1590.87	4.40035e-05	2.07705e-06
KH.C2.800.v1.A.SL2-1	1806	1595.87	81.9999	3.85843
KH.C2.800.v1.R.ND1-1	1801	1590.87	4.40035e-05	2.07705e-06
KH.C2.801.v1.B.ND1-1	3359	3148.87	222.97	5.31723
KH.C2.801.v1.B.SL2-1	3370	3159.87	1.48053	0.0351836
KH.C2.801.v1.B.SL3-1	3351	3140.87	691.58	16.5343
KH.C2.801.v1.R.ND1-1	3359	3148.87	222.97	5.31723
KH.C2.802.v1.A.SL1-1	879	668.945	329	36.9317
KH.C2.803.v1.A.ND1-1	2492	2281.87	0	0
KH.C2.803.v1.A.SL2-1	2480	2269.87	0	0
KH.C2.803.v1.A.SL4-1	2503	2292.87	0	0
KH.C2.803.v1.R.ND1-1	2492	2281.87	0	0
KH.C2.803.v2.A.SL3-1	2363	2152.87	42.8224	1.49365
KH.C2.804.v1.A.SL1-1	2000	1789.87	48.0967	2.01785
KH.C2.805.v1.A.ND1-1	1573	1362.87	183.814	10.1279
KH.C2.806.v1.A.SL1-1	7121	6910.87	1.66686e-07	1.81118e-09
KH.C2.806.v1.A.SL2-1	7169	6958.87	1102	11.8915
KH.C2.807.v1.A.ND1-1	752	542.252	0	0
KH.C2.808.v1.A.SL1-1	2464	2253.87	1222	40.7133
KH.C2.809.v1.A.ND1-1	725	515.434	29	4.22492
KH.C2.81.v1.A.SL1-1	2973	2762.87	546.51	14.8536
KH.C2.81.v1.A.nonSL2-1	2969	2758.87	144.516	3.93349
KH.C2.81.v1.A.nonSL3-1	2971	2760.87	50.9737	1.38642
KH.C2.810.v1.A.SL1-1	1819	1608.87	6602	308.141
KH.C2.811.v1.A.SL1-1	1910	1699.87	1484.59	65.582
KH.C2.811.v1.A.SL2-1	1857	1646.87	15.413	0.702786
KH.C2.812.v1.A.ND1-1	1214	1003.87	6.12114	0.457878
KH.C2.812.v1.A.SL4-1	1213	1002.87	0	0
KH.C2.812.v1.A.nonSL3-1	1132	921.867	43.7577	3.56435
KH.C2.812.v1.R.ND1-1	1214	1003.87	6.12114	0.457878
KH.C2.812.v2.A.SL2-1	1077	866.867	0	0
KH.C2.813.v1.A.ND1-1	213	58.5122	2.93075	3.7612
KH.C2.814.v1.A.ND1-1	2976	2765.87	0.00266665	7.23984e-05
KH.C2.814.v1.A.SL2-1	2954	2743.87	258.994	7.08794
KH.C2.814.v1.A.SL3-1	2978	2767.87	0.000943066	2.55853e-05
KH.C2.814.v1.R.ND1-1	2976	2765.87	0.00266665	7.23984e-05
KH.C2.815.v1.A.ND1-1	1535	1324.87	484.558	27.4642
KH.C2.815.v1.A.SL2-1	1319	1108.87	159.412	10.7953
KH.C2.816.v1.A.SL1-1	1674	1463.87	3098	158.918
KH.C2.817.v1.A.ND1-1	1958	1747.87	354	15.2086
KH.C2.818.v1.A.ND1-1	996	785.867	0.214556	0.0205015
KH.C2.818.v1.A.SL2-1	880	669.945	0	0
KH.C2.818.v1.A.nonSL3-1	594	385.982	1.12548	0.21896
KH.C2.819.v1.A.ND1-1	3304	3093.87	330.937	8.03225
KH.C2.819.v1.A.nonSL3-1	3164	2953.87	66.8503	1.69944
KH.C2.819.v2.A.SL2-1	3102	2891.87	220.13	5.71604
KH.C2.82.v1.A.ND4-1	1255	1044.87	31.6955	2.27788
KH.C2.82.v1.A.SL2-1	1164	953.867	0.0372145	0.00292966
KH.C2.82.v1.A.SL3-1	1222	1011.87	217.285	16.125
KH.C2.82.v1.A.SL6-1	1158	947.867	324.664	25.7206
KH.C2.82.v1.A.SL7-1	1218	1007.87	156.483	11.6589
KH.C2.82.v2.A.ND1-1	967	756.873	5.83455	0.578866
KH.C2.82.v3.A.SL5-1	983	772.867	0	0
KH.C2.820.v1.A.SL1-1	1728	1517.87	6	0.296832
KH.C2.821.v1.A.ND1-1	1938	1727.87	0.3205	0.0139287
KH.C2.821.v1.A.nonSL10-1	1971	1760.87	11691.1	498.567
KH.C2.821.v1.A.nonSL12-1	1970	1759.87	0.0224545	0.000958116
KH.C2.821.v1.A.nonSL13-1	1946	1735.87	42.7962	1.85133
KH.C2.821.v1.A.nonSL14-1	1956	1745.87	245.675	10.5668
KH.C2.821.v1.A.nonSL15-1	1945	1734.87	5.9318	0.256752
KH.C2.821.v1.A.nonSL16-1	1950	1739.87	281.405	12.1453
KH.C2.821.v1.A.nonSL17-1	1964	1753.87	0.90659	0.0388158
KH.C2.821.v1.A.nonSL18-1	1966	1755.87	0.176059	0.00752941
KH.C2.821.v1.A.nonSL19-1	1961	1750.87	7.97388	0.341988
KH.C2.821.v1.A.nonSL21-1	1959	1748.87	23.7148	1.01826
KH.C2.821.v1.A.nonSL22-1	1936	1725.87	0.000129354	5.62817e-06
KH.C2.821.v1.A.nonSL23-1	1958	1747.87	53.9783	2.31902
KH.C2.821.v1.A.nonSL24-1	1960	1749.87	10.4238	0.447315
KH.C2.821.v1.A.nonSL3-1	1954	1743.87	358.289	15.4282
KH.C2.821.v1.A.nonSL4-1	1962	1751.87	3.50818	0.150375
KH.C2.821.v1.A.nonSL5-1	1939	1728.87	0.139475	0.00605798
KH.C2.821.v1.A.nonSL6-1	1953	1742.87	100.821	4.3439
KH.C2.821.v1.A.nonSL8-1	1968	1757.87	0.08443	0.00360665
KH.C2.821.v1.A.nonSL9-1	1933	1722.87	0.00140615	6.12879e-05
KH.C2.821.v1.R.ND1-1	1938	1727.87	0.3205	0.0139287
KH.C2.821.v2.A.SL2-1	1878	1667.87	0	0
KH.C2.821.v2.A.SL20-1	1893	1682.87	3.33189e-08	1.48674e-09
KH.C2.821.v3.A.SL7-1	1101	890.867	2487.38	209.663
KH.C2.821.v4.A.SL11-1	1325	1114.87	0	0
KH.C2.822.v3.A.SL1-2	1995	1784.87	631.016	26.5478
KH.C2.822.v4.A.SL1-1	1574	1363.87	5.98379	0.329457
KH.C2.823.v1.A.SL1-1	1096	885.867	30.0294	2.54549
KH.C2.823.v1.A.SL2-1	1037	826.867	105.971	9.62373
KH.C2.824.v1.A.SL1-1	2716	2505.87	222.006	6.65276
KH.C2.824.v1.A.SL2-1	2707	2496.87	0.039869	0.00119904
KH.C2.824.v1.A.SL3-1	2637	2426.87	183.208	5.6688
KH.C2.824.v1.A.nonSL4-1	2442	2231.87	357.746	12.0365
KH.C2.825.v1.A.SL1-1	2505	2294.87	1645	53.8273
KH.C2.826.v1.A.SL1-1	2266	2055.87	4899	178.94
KH.C2.827.v1.A.SL1-1	3065	2854.87	4506	118.522
KH.C2.827.v1.A.nonSL3-1	2119	1908.87	0	0
KH.C2.827.v2.A.ND2-1	3132	2921.87	0	0
KH.C2.828.v1.A.SL1-1	1131	920.867	497.905	40.6016
KH.C2.828.v1.A.SL2-1	1147	936.867	644.095	51.6257
KH.C2.829.v1.A.ND1-1	964	753.873	614.945	61.2537
KH.C2.83.v1.B.SL1-1	4394	4183.87	38.3248	0.687854
KH.C2.83.v1.B.SL2-1	4360	4149.87	28.2481	0.511151
KH.C2.83.v1.B.SL3-1	4382	4171.87	0.0140911	0.000253634
KH.C2.83.v1.B.nonSL4-1	4329	4118.87	173.061	3.15511
KH.C2.83.v2.A.SL1-2	2423	2212.87	35.889	1.21787
KH.C2.83.v2.A.SL2-2	2389	2178.87	19.8975	0.685745
KH.C2.83.v2.A.SL3-2	2411	2200.87	1.05851e-05	3.61157e-07
KH.C2.83.v2.A.nonSL4-2	2358	2147.87	633.81	22.1588
KH.C2.83.v3.A.SL1-1	3974	3763.87	123.428	2.46248
KH.C2.83.v3.A.SL2-1	3940	3729.87	88.2561	1.77683
KH.C2.83.v3.A.SL3-1	3962	3751.87	0.0187485	0.000375242
KH.C2.83.v3.A.nonSL4-1	3909	3698.87	665.053	13.5015
KH.C2.830.v1.A.ND1-1	1854	1643.87	75	3.42601
KH.C2.831.v1.A.ND1-1	1967	1756.87	202.134	8.63963
KH.C2.831.v1.R.ND1-1	1967	1756.87	202.134	8.63963
KH.C2.832.v1.A.ND1-1	827	617.034	0	0
KH.C2.832.v1.A.nonSL2-1	819	609.061	2.44035e-06	3.00874e-07
KH.C2.832.v1.A.nonSL3-1	812	602.065	40	4.98897
KH.C2.833.v1.A.SL1-1	2605	2394.87	3336.67	104.623
KH.C2.834.v1.A.SL1-1	2113	1902.87	49.5244	1.95436
KH.C2.835.v1.A.ND1-1	2101	1890.87	9	0.357417
KH.C2.836.v1.A.ND1-1	908	697.925	21	2.25946
KH.C2.837.v1.A.ND1-1	4163	3952.87	223.661	4.24885
KH.C2.837.v1.A.SL2-1	4077	3866.87	734.004	14.2539
KH.C2.837.v1.A.SL3-1	4097	3886.87	35.3353	0.682657
KH.C2.838.v1.B.SL1-1	2345	2134.87	532.159	18.7182
KH.C2.839.v1.A.ND1-1	1539	1328.87	143.961	8.13501
KH.C2.839.v1.A.SL3-1	1411	1200.87	1.8497e-08	1.15665e-09
KH.C2.839.v1.A.nonSL4-1	1392	1181.87	168.703	10.7189
KH.C2.839.v2.A.SL2-1	1066	855.867	242.732	21.2968
KH.C2.84.v1.A.ND1-1	2209	1998.87	179.191	6.73174
KH.C2.84.v2.A.ND1-1	1603	1392.87	745.809	40.2079
KH.C2.840.v1.A.ND1-1	1904	1693.87	19.1777	0.85018
KH.C2.840.v1.A.SL2-1	1901	1690.87	0.0218528	0.000970492
KH.C2.840.v2.A.ND1-1	2102	1891.87	171.631	6.81237
KH.C2.840.v2.A.SL2-1	2099	1888.87	0.407347	0.0161941
KH.C2.841.v1.A.ND1-1	1562	1351.87	192.75	10.7067
KH.C2.841.v1.A.SL2-1	1443	1232.87	25.4986	1.55308
KH.C2.841.v1.A.SL4-1	1508	1297.87	0	0
KH.C2.841.v1.A.nonSL3-1	1564	1353.87	23.001	1.27575
KH.C2.841.v1.A.nonSL5-1	1585	1374.87	0	0
KH.C2.841.v1.R.ND1-1	1562	1351.87	192.75	10.7067
KH.C2.842.v1.A.SL1-1	4050	3839.87	854	16.7007
KH.C2.843.v1.A.ND1-1	324	138.598	0	0
KH.C2.844.v1.A.ND1-1	1388	1177.87	70	4.46268
KH.C2.845.v1.A.ND1-1	326	140.203	0	0
KH.C2.846.v1.A.SL1-1	2588	2377.87	5126.29	161.886
KH.C2.846.v2.A.ND2-1	3246	3035.87	170.71	4.2225
KH.C2.847.v1.A.ND1-1	1259	1048.87	0	0
KH.C2.847.v2.A.SL2-1	700	490.566	3	0.459217
KH.C2.848.v1.A.ND1-1	1510	1299.87	211.436	12.2144
KH.C2.848.v1.A.SL2-1	1442	1231.87	0	0
KH.C2.849.v1.A.ND1-1	674	464.813	5	0.807766
KH.C2.85.v1.A.ND1-1	2299	2088.87	247.387	8.89325
KH.C2.85.v2.A.SL2-1	1024	813.867	135.613	12.5124
KH.C2.850.v1.A.ND1-1	1258	1047.87	371	26.5865
KH.C2.851.v1.A.SL1-1	3606	3395.87	1047.3	23.1587
KH.C2.852.v1.A.SL1-1	772	562.184	1904	254.321
KH.C2.852.v1.A.SL2-1	753	543.248	0	0
KH.C2.853.v1.A.ND1-1	799	589.095	0	0
KH.C2.853.v2.A.SL2-1	729	519.415	4	0.578282
KH.C2.854.v1.A.ND1-1	1693	1482.87	402	20.3572
KH.C2.855.v1.A.SL1-1	4156	3945.87	771.329	14.6788
KH.C2.856.v1.A.SL1-1	1623	1412.87	350	18.602
KH.C2.856.v1.A.SL2-1	1643	1432.87	5.82985e-07	3.05524e-08
KH.C2.857.v1.A.ND1-1	643	434.186	83.8119	14.4952
KH.C2.858.v1.A.SL1-1	1741	1530.87	771	37.8191
KH.C2.859.v1.A.SL1-1	1818	1607.87	421	19.6619
KH.C2.86.v1.A.nonSL1-1	938	727.878	36	3.71396
KH.C2.86.v2.A.nonSL1-1	1004	793.867	0	0
KH.C2.860.v1.A.SL1-1	1051	840.867	329	29.3807
KH.C2.861.v1.A.ND1-1	706	496.526	494.63	74.8053
KH.C2.862.v1.A.ND1-1	3969	3758.87	530.784	10.6036
KH.C2.862.v2.A.ND1-1	3636	3425.87	494.865	10.847
KH.C2.863.v1.A.ND1-1	2436	2225.87	36.2233	1.22203
KH.C2.863.v1.A.nonSL2-1	2313	2102.87	2384.72	85.157
KH.C2.863.v1.A.nonSL3-1	2319	2108.87	39.635	1.41131
KH.C2.864.v1.A.ND1-1	3220	3009.87	659	16.4411
KH.C2.865.v1.A.ND1-1	1826	1615.87	38	1.76592
KH.C2.866.v1.A.SL1-1	710	500.512	106	15.9032
KH.C2.866.v1.A.SL3-1	718	508.475	1.4698e-08	2.17061e-09
KH.C2.866.v1.A.nonSL2-1	730	520.415	0	0
KH.C2.866.v1.A.nonSL4-1	697	487.584	0	0
KH.C2.866.v1.A.nonSL5-1	699	489.566	0	0
KH.C2.866.v1.A.nonSL6-1	734	524.377	0	0
KH.C2.867.v1.A.ND2-1	970	759.867	16.7146	1.65178
KH.C2.867.v1.A.SL1-1	879	668.945	169.822	19.0633
KH.C2.867.v2.A.SL3-1	318	133.715	79.113	44.4285
KH.C2.868.v1.A.SL3-1	880	669.945	2.659	0.298039
KH.C2.868.v2.A.ND1-1	1021	810.867	166.004	15.3731
KH.C2.868.v2.A.SL2-1	999	788.867	0	0
KH.C2.868.v2.A.nonSL10-1	914	703.915	0.00194062	0.000207021
KH.C2.868.v2.A.nonSL11-1	926	715.894	4.62149e-07	4.84761e-08
KH.C2.868.v2.A.nonSL12-1	915	704.909	0.64554	0.0687676
KH.C2.868.v2.A.nonSL13-1	924	713.894	2.5819e-05	2.71581e-06
KH.C2.868.v2.A.nonSL4-1	936	725.878	0.104085	0.0107676
KH.C2.868.v2.A.nonSL5-1	916	705.904	0.0849461	0.00903632
KH.C2.868.v2.A.nonSL6-1	939	728.878	0.00027646	2.8482e-05
KH.C2.868.v2.A.nonSL7-1	917	706.904	0.0110935	0.00117842
KH.C2.868.v2.A.nonSL8-1	933	722.884	39.7419	4.12833
KH.C2.868.v3.A.SL9-1	849	638.997	383.8	45.1024
KH.C2.869.v1.A.ND1-1	1337	1126.87	0.505204	0.0336657
KH.C2.869.v1.A.SL2-1	1342	1131.87	0.000868104	5.7593e-05
KH.C2.869.v1.R.ND1-1	1337	1126.87	0.505204	0.0336657
KH.C2.87.v1.A.ND1-1	1628	1417.87	128.897	6.82655
KH.C2.87.v1.A.nonSL2-1	1606	1395.87	247.103	13.2931
KH.C2.870.v1.A.ND1-1	1910	1699.87	0	0
KH.C2.870.v1.A.nonSL2-1	1822	1611.87	570	26.5546
KH.C2.871.v1.A.SL1-1	1923	1712.87	897.477	39.3453
KH.C2.871.v1.A.SL2-1	1928	1717.87	364.968	15.9536
KH.C2.871.v1.A.SL3-1	1843	1632.87	205.555	9.45303
KH.C2.872.v1.A.SL1-1	1738	1527.87	0	0
KH.C2.872.v1.A.SL2-1	1798	1587.87	841	39.7718
KH.C2.872.v1.A.SL3-1	1773	1562.87	0	0
KH.C2.872.v1.A.SL4-1	1776	1565.87	0	0
KH.C2.873.v1.A.SL1-1	2004	1793.87	260	10.8837
KH.C2.874.v1.A.ND1-1	1092	881.867	1.56677e-06	1.33412e-07
KH.C2.874.v1.A.nonSL2-1	1082	871.867	20.7587	1.78791
KH.C2.874.v1.A.nonSL3-1	1040	829.867	191.241	17.3048
KH.C2.875.v1.A.ND1-1	1544	1333.87	0	0
KH.C2.875.v1.A.SL6-1	1457	1246.87	3.73062e-07	2.24675e-08
KH.C2.875.v1.A.nonSL2-1	1540	1329.87	0	0
KH.C2.875.v1.A.nonSL3-1	1474	1263.87	0	0
KH.C2.875.v1.A.nonSL4-1	1532	1321.87	1.45291e-08	8.25362e-10
KH.C2.875.v1.A.nonSL5-1	1510	1299.87	440.139	25.4264
KH.C2.875.v1.A.nonSL7-1	1504	1293.87	3051.85	177.12
KH.C2.875.v1.A.nonSL8-1	1483	1272.87	0.00947554	0.000559004
KH.C2.876.v1.A.ND1-1	533	326.799	0	0
KH.C2.877.v1.A.ND1-1	2150	1939.87	35.9901	1.39317
KH.C2.877.v2.A.SL2-1	1611	1400.87	9.00988	0.482965
KH.C2.878.v1.A.SL1-1	1995	1784.87	13.5092	0.568353
KH.C2.879.v1.A.ND1-1	2138	1927.87	175.254	6.82629
KH.C2.879.v1.A.SL1-1	2138	1927.87	175.254	6.82629
KH.C2.879.v2.A.SL2-1	2006	1795.87	33.6174	1.40567
KH.C2.879.v3.A.SL3-1	1627	1416.87	32.8745	1.7423
KH.C2.88.v1.A.ND2-1	3050	2839.87	0.00025753	6.80963e-06
KH.C2.88.v1.A.SL24-1	3029	2818.87	0.0247049	0.000658115
KH.C2.88.v1.A.SL4-1	2948	2737.87	0	0
KH.C2.88.v1.A.SL40-1	2988	2777.87	8.38375e-08	2.26632e-09
KH.C2.88.v1.A.SL43-1	2998	2787.87	0	0
KH.C2.88.v1.A.nonSL10-1	3074	2863.87	0.396135	0.0103869
KH.C2.88.v1.A.nonSL11-1	3003	2792.87	1.64148e-05	4.41346e-07
KH.C2.88.v1.A.nonSL12-1	3048	2837.87	0.000230959	6.11135e-06
KH.C2.88.v1.A.nonSL13-1	3063	2852.87	100.277	2.63945
KH.C2.88.v1.A.nonSL14-1	3000	2789.87	0	0
KH.C2.88.v1.A.nonSL15-1	3024	2813.87	0.0023415	6.24862e-05
KH.C2.88.v1.A.nonSL16-1	3055	2844.87	317.588	8.38294
KH.C2.88.v1.A.nonSL17-1	3045	2834.87	0.000346516	9.17876e-06
KH.C2.88.v1.A.nonSL18-1	3026	2815.87	0.11423	0.00304623
KH.C2.88.v1.A.nonSL19-1	3058	2847.87	251.464	6.63056
KH.C2.88.v1.A.nonSL20-1	3023	2812.87	0.00390369	0.000104213
KH.C2.88.v1.A.nonSL21-1	3057	2846.87	416.684	10.9909
KH.C2.88.v1.A.nonSL22-1	3052	2841.87	9.35755e-05	2.47259e-06
KH.C2.88.v1.A.nonSL23-1	3060	2849.87	91.6316	2.41443
KH.C2.88.v1.A.nonSL25-1	3056	2845.87	690.581	18.2219
KH.C2.88.v1.A.nonSL26-1	3039	2828.87	0.000263757	7.00141e-06
KH.C2.88.v1.A.nonSL27-1	3049	2838.87	0.000427343	1.13038e-05
KH.C2.88.v1.A.nonSL28-1	3010	2799.87	3.94177e-06	1.05718e-07
KH.C2.88.v1.A.nonSL29-1	3054	2843.87	6.01288e-05	1.5877e-06
KH.C2.88.v1.A.nonSL3-1	3008	2797.87	1.25366e-06	3.36471e-08
KH.C2.88.v1.A.nonSL30-1	3079	2868.87	0.0322447	0.000843998
KH.C2.88.v1.A.nonSL31-1	3004	2793.87	9.80989e-06	2.63665e-07
KH.C2.88.v1.A.nonSL32-1	3053	2842.87	9.97062e-05	2.63366e-06
KH.C2.88.v1.A.nonSL33-1	3044	2833.87	0.000575519	1.52502e-05
KH.C2.88.v1.A.nonSL34-1	3030	2819.87	0.0148345	0.000395038
KH.C2.88.v1.A.nonSL35-1	3025	2814.87	0.00140472	3.74737e-05
KH.C2.88.v1.A.nonSL36-1	3027	2816.87	0.0685545	0.00182753
KH.C2.88.v1.A.nonSL37-1	3061	2850.87	274.897	7.24081
KH.C2.88.v1.A.nonSL38-1	3002	2791.87	2.74717e-05	7.38899e-07
KH.C2.88.v1.A.nonSL39-1	2981	2770.87	1.2054e-07	3.2667e-09
KH.C2.88.v1.A.nonSL41-1	3016	2805.87	4.12086e-05	1.10285e-06
KH.C2.88.v1.A.nonSL42-1	3017	2806.87	7.30015e-05	1.95301e-06
KH.C2.88.v1.A.nonSL44-1	3042	2831.87	0.00158843	4.21199e-05
KH.C2.88.v1.A.nonSL45-1	3020	2809.87	0.018109	0.000483951
KH.C2.88.v1.A.nonSL46-1	3046	2835.87	0.000636533	1.6855e-05
KH.C2.88.v1.A.nonSL47-1	3019	2808.87	2.62119e-05	7.00748e-07
KH.C2.88.v1.A.nonSL48-1	3082	2871.87	249.886	6.53389
KH.C2.88.v1.A.nonSL5-1	3071	2860.87	1.78808	0.0469336
KH.C2.88.v1.A.nonSL6-1	3001	2790.87	1.19029e-07	3.20263e-09
KH.C2.88.v1.A.nonSL7-1	3066	2855.87	22.1219	0.581671
KH.C2.88.v1.A.nonSL8-1	3069	2858.87	4.88801	0.12839
KH.C2.88.v1.A.nonSL9-1	3007	2796.87	2.09619e-06	5.62799e-08
KH.C2.88.v1.R.ND2-1	3050	2839.87	0.00025753	6.80963e-06
KH.C2.88.v2.A.ND2-2	1474	1263.87	0	0
KH.C2.88.v2.A.SL24-2	1453	1242.87	0	0
KH.C2.88.v2.A.SL4-2	1372	1161.87	0	0
KH.C2.88.v2.A.SL40-2	1412	1201.87	0	0
KH.C2.88.v2.A.SL43-2	1422	1211.87	0	0
KH.C2.88.v2.A.nonSL10-2	1498	1287.87	3.3116e-06	1.9309e-07
KH.C2.88.v2.A.nonSL11-2	1427	1216.87	0	0
KH.C2.88.v2.A.nonSL12-2	1472	1261.87	0	0
KH.C2.88.v2.A.nonSL13-2	1487	1276.87	0.753516	0.0443139
KH.C2.88.v2.A.nonSL14-2	1424	1213.87	0	0
KH.C2.88.v2.A.nonSL15-2	1448	1237.87	0	0
KH.C2.88.v2.A.nonSL16-2	1479	1268.87	9.67472	0.572554
KH.C2.88.v2.A.nonSL17-2	1469	1258.87	0	0
KH.C2.88.v2.A.nonSL18-2	1450	1239.87	1.04755e-07	6.34442e-09
KH.C2.88.v2.A.nonSL19-2	1482	1271.87	5.81465	0.343301
KH.C2.88.v2.A.nonSL20-2	1447	1236.87	0	0
KH.C2.88.v2.A.nonSL21-2	1481	1270.87	18.0193	1.06471
KH.C2.88.v2.A.nonSL22-2	1476	1265.87	0	0
KH.C2.88.v2.A.nonSL23-2	1484	1273.87	0.607085	0.0357865
KH.C2.88.v2.A.nonSL25-2	1480	1269.87	55.8909	3.30504
KH.C2.88.v2.A.nonSL26-2	1463	1252.87	0	0
KH.C2.88.v2.A.nonSL27-2	1473	1262.87	0	0
KH.C2.88.v2.A.nonSL28-2	1434	1223.87	0	0
KH.C2.88.v2.A.nonSL29-2	1478	1267.87	0	0
KH.C2.88.v2.A.nonSL3-2	1432	1221.87	0	0
KH.C2.88.v2.A.nonSL30-2	1503	1292.87	1.25928e-08	7.31411e-10
KH.C2.88.v2.A.nonSL31-2	1428	1217.87	0	0
KH.C2.88.v2.A.nonSL32-2	1477	1266.87	0	0
KH.C2.88.v2.A.nonSL33-2	1468	1257.87	0	0
KH.C2.88.v2.A.nonSL34-2	1454	1243.87	0	0
KH.C2.88.v2.A.nonSL35-2	1449	1238.87	0	0
KH.C2.88.v2.A.nonSL36-2	1451	1240.87	3.2861e-08	1.98861e-09
KH.C2.88.v2.A.nonSL37-2	1485	1274.87	7.17891	0.422851
KH.C2.88.v2.A.nonSL38-2	1426	1215.87	0	0
KH.C2.88.v2.A.nonSL39-2	1405	1194.87	0	0
KH.C2.88.v2.A.nonSL41-2	1440	1229.87	0	0
KH.C2.88.v2.A.nonSL42-2	1441	1230.87	0	0
KH.C2.88.v2.A.nonSL44-2	1466	1255.87	0	0
KH.C2.88.v2.A.nonSL45-2	1444	1233.87	0	0
KH.C2.88.v2.A.nonSL46-2	1470	1259.87	0	0
KH.C2.88.v2.A.nonSL47-2	1443	1232.87	0	0
KH.C2.88.v2.A.nonSL48-2	1506	1295.87	6.60458	0.382718
KH.C2.88.v2.A.nonSL5-2	1495	1284.87	9.4733e-05	5.53652e-06
KH.C2.88.v2.A.nonSL6-2	1425	1214.87	0	0
KH.C2.88.v2.A.nonSL7-2	1490	1279.87	0.0257937	0.00151336
KH.C2.88.v2.A.nonSL8-2	1493	1282.87	0.000889954	5.2093e-05
KH.C2.88.v2.A.nonSL9-2	1431	1220.87	0	0
KH.C2.88.v2.R.ND2-2	1474	1263.87	0	0
KH.C2.88.v3.A.ND2-1	3129	2918.87	1.37526e-05	3.53805e-07
KH.C2.88.v3.A.SL24-1	3108	2897.87	0.00114326	2.96251e-05
KH.C2.88.v3.A.SL4-1	3027	2816.87	0	0
KH.C2.88.v3.A.SL40-1	3067	2856.87	0	0
KH.C2.88.v3.A.SL43-1	3077	2866.87	0	0
KH.C2.88.v3.A.nonSL10-1	3153	2942.87	0.0187978	0.000479657
KH.C2.88.v3.A.nonSL11-1	3082	2871.87	8.82284e-07	2.30695e-08
KH.C2.88.v3.A.nonSL12-1	3127	2916.87	1.23224e-05	3.1723e-07
KH.C2.88.v3.A.nonSL13-1	3142	2931.87	4.1004	0.105021
KH.C2.88.v3.A.nonSL14-1	3079	2868.87	0	0
KH.C2.88.v3.A.nonSL15-1	3103	2892.87	0.000114025	2.95981e-06
KH.C2.88.v3.A.nonSL16-1	3134	2923.87	12.4705	0.320272
KH.C2.88.v3.A.nonSL17-1	3124	2913.87	1.82196e-05	4.69531e-07
KH.C2.88.v3.A.nonSL18-1	3105	2894.87	0.00506996	0.000131513
KH.C2.88.v3.A.nonSL19-1	3137	2926.87	9.9903	0.256312
KH.C2.88.v3.A.nonSL20-1	3102	2891.87	0.000187464	4.8678e-06
KH.C2.88.v3.A.nonSL21-1	3136	2925.87	16.3301	0.419109
KH.C2.88.v3.A.nonSL22-1	3131	2920.87	5.13588e-06	1.32037e-07
KH.C2.88.v3.A.nonSL23-1	3139	2928.87	3.74091	0.0959117
KH.C2.88.v3.A.nonSL25-1	3135	2924.87	26.6975	0.685423
KH.C2.88.v3.A.nonSL26-1	3118	2907.87	1.38335e-05	3.57232e-07
KH.C2.88.v3.A.nonSL27-1	3128	2917.87	2.25102e-05	5.79306e-07
KH.C2.88.v3.A.nonSL28-1	3089	2878.87	2.21404e-07	5.77506e-09
KH.C2.88.v3.A.nonSL29-1	3133	2922.87	3.34735e-06	8.59976e-08
KH.C2.88.v3.A.nonSL3-1	3087	2876.87	7.23194e-08	1.88768e-09
KH.C2.88.v3.A.nonSL30-1	3158	2947.87	0.00163659	4.16895e-05
